TransactionID,CustomerID,Age,Gender,Marital Status,Income,Date,ProductID,Product Name,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude
TR53993,374,32,0,Single,"5,4",2022-04-11,P3,Crackers,7500,2,15000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR14843,374,32,0,Single,"5,4",2022-06-19,P2,Ginger Candy ,3200,3,9600,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR700,374,32,0,Single,"5,4",2022-09-26,P7,Coffee Candy,9400,3,28200,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR16850,374,32,0,Single,"5,4",2022-08-07,P7,Coffee Candy,9400,4,37600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR27197,374,32,0,Single,"5,4",2022-06-20,P7,Coffee Candy,9400,4,37600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR7731,374,32,0,Single,"5,4",2022-07-27,P2,Ginger Candy ,3200,5,16000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR75048,374,32,0,Single,"5,4",2022-03-12,P5,Thai Tea,4200,2,8400,13,Buana,Buana,General Trade,-1.26916,116.825264
TR38076,374,32,0,Single,"5,4",2022-09-29,P10,Cheese Stick,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR20448,374,32,0,Single,"5,4",2022-04-01,P5,Thai Tea,4200,3,12600,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR83776,374,32,0,Single,"5,4",2022-04-21,P5,Thai Tea,4200,4,16800,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR98496,374,32,0,Single,"5,4",2022-03-05,P5,Thai Tea,4200,2,8400,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR15354,277,60,1,Married,"9,38",2022-12-10,P8,Oat,16000,3,48000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR48538,277,60,1,Married,"9,38",2022-03-09,P4,Potato Chip,12000,3,36000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR72590,277,60,1,Married,"9,38",2022-04-04,P8,Oat,16000,1,16000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR52012,277,60,1,Married,"9,38",2022-09-26,P2,Ginger Candy ,3200,7,22400,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR97622,277,60,1,Married,"9,38",2022-02-06,P9,Yoghurt,10000,7,70000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR93904,277,60,1,Married,"9,38",2022-09-21,P1,Choco Bar,8800,7,61600,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR718,277,60,1,Married,"9,38",2022-12-19,P10,Cheese Stick,15000,5,75000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR40064,277,60,1,Married,"9,38",2022-05-28,P4,Potato Chip,12000,3,36000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR20460,277,60,1,Married,"9,38",2022-01-27,P8,Oat,16000,3,48000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR94357,277,60,1,Married,"9,38",2022-03-04,P9,Yoghurt,10000,4,40000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR76633,277,60,1,Married,"9,38",2022-10-31,P10,Cheese Stick,15000,5,75000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR75679,277,60,1,Married,"9,38",2022-05-04,P8,Oat,16000,1,16000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR15484,252,18,1,Single,0,2022-10-27,P5,Thai Tea,4200,4,16800,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR15550,252,18,1,Single,0,2022-11-22,P5,Thai Tea,4200,3,12600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR55454,252,18,1,Single,0,2022-11-11,P10,Cheese Stick,15000,3,45000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR34593,252,18,1,Single,0,2022-03-24,P1,Choco Bar,8800,7,61600,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR29564,252,18,1,Single,0,2022-02-22,P10,Cheese Stick,15000,1,15000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR6044,252,18,1,Single,0,2022-12-08,P10,Cheese Stick,15000,1,15000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR48479,252,18,1,Single,0,2022-01-27,P7,Coffee Candy,9400,2,18800,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR37742,252,18,1,Single,0,2022-12-27,P6,Cashew,18000,3,54000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR64729,252,18,1,Single,0,2022-08-30,P2,Ginger Candy ,3200,7,22400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR15847,253,37,0,Married,"4,32",2022-04-12,P1,Choco Bar,8800,6,52800,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR38129,253,37,0,Married,"4,32",2022-12-31,P3,Crackers,7500,5,37500,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR38424,253,37,0,Married,"4,32",2022-08-19,P6,Cashew,18000,2,36000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR60238,253,37,0,Married,"4,32",2022-06-07,P10,Cheese Stick,15000,3,45000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR57024,253,37,0,Married,"4,32",2022-04-03,P1,Choco Bar,8800,6,52800,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR71844,253,37,0,Married,"4,32",2022-05-11,P4,Potato Chip,12000,2,24000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR91926,253,37,0,Married,"4,32",2022-04-27,P5,Thai Tea,4200,2,8400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR16411,116,51,1,Married,"15,77",2022-05-02,P9,Yoghurt,10000,5,50000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR77963,116,51,1,Married,"15,77",2022-01-06,P3,Crackers,7500,2,15000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR3426,116,51,1,Married,"15,77",2022-09-14,P8,Oat,16000,1,16000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR49092,116,51,1,Married,"15,77",2022-02-17,P5,Thai Tea,4200,3,12600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR75229,116,51,1,Married,"15,77",2022-04-25,P1,Choco Bar,8800,8,70400,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR1793,116,51,1,Married,"15,77",2022-11-23,P9,Yoghurt,10000,6,60000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR2287,116,51,1,Married,"15,77",2022-12-01,P6,Cashew,18000,2,36000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR24538,116,51,1,Married,"15,77",2022-01-20,P10,Cheese Stick,15000,1,15000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR89104,116,51,1,Married,"15,77",2022-10-31,P7,Coffee Candy,9400,4,37600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR76831,116,51,1,Married,"15,77",2022-06-21,P4,Potato Chip,12000,3,36000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR26746,116,51,1,Married,"15,77",2022-10-01,P1,Choco Bar,8800,4,35200,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR16537,219,39,0,Single,"9,73",2022-03-25,P1,Choco Bar,8800,6,52800,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR67347,219,39,0,Single,"9,73",2022-07-17,P3,Crackers,7500,3,22500,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR18370,219,39,0,Single,"9,73",2022-08-18,P10,Cheese Stick,15000,4,60000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR32974,219,39,0,Single,"9,73",2022-07-10,P3,Crackers,7500,2,15000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR62311,219,39,0,Single,"9,73",2022-03-17,P3,Crackers,7500,2,15000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR72678,219,39,0,Single,"9,73",2022-04-28,P1,Choco Bar,8800,8,70400,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR97888,219,39,0,Single,"9,73",2022-11-17,P2,Ginger Candy ,3200,4,12800,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR9310,219,39,0,Single,"9,73",2022-04-26,P6,Cashew,18000,1,18000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR41552,219,39,0,Single,"9,73",2022-12-05,P9,Yoghurt,10000,3,30000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR6881,219,39,0,Single,"9,73",2022-10-13,P9,Yoghurt,10000,1,10000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR17696,219,39,0,Single,"9,73",2022-09-10,P4,Potato Chip,12000,4,48000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR50536,219,39,0,Single,"9,73",2022-06-10,P10,Cheese Stick,15000,4,60000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR77685,219,39,0,Single,"9,73",2022-12-21,P5,Thai Tea,4200,4,16800,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR10918,219,39,0,Single,"9,73",2022-03-05,P5,Thai Tea,4200,4,16800,13,Buana,Buana,General Trade,-1.26916,116.825264
TR21521,219,39,0,Single,"9,73",2022-01-27,P10,Cheese Stick,15000,3,45000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR51571,219,39,0,Single,"9,73",2022-04-09,P5,Thai Tea,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR16558,295,34,0,Married,"4,78",2022-05-06,P2,Ginger Candy ,3200,7,22400,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR2480,295,34,0,Married,"4,78",2022-09-30,P9,Yoghurt,10000,6,60000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR55053,295,34,0,Married,"4,78",2022-08-19,P1,Choco Bar,8800,7,61600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR92760,295,34,0,Married,"4,78",2022-04-14,P5,Thai Tea,4200,5,21000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR19443,295,34,0,Married,"4,78",2022-01-14,P9,Yoghurt,10000,6,60000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR82337,295,34,0,Married,"4,78",2022-03-11,P7,Coffee Candy,9400,4,37600,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR97097,295,34,0,Married,"4,78",2022-07-19,P6,Cashew,18000,4,72000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR71791,295,34,0,Married,"4,78",2022-01-11,P7,Coffee Candy,9400,5,47000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR85591,295,34,0,Married,"4,78",2022-08-10,P5,Thai Tea,4200,3,12600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR72014,295,34,0,Married,"4,78",2022-01-23,P5,Thai Tea,4200,5,21000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR99379,295,34,0,Married,"4,78",2022-10-18,P5,Thai Tea,4200,2,8400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR16657,109,35,1,Married,"10,04",2022-06-01,P3,Crackers,7500,4,30000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR74573,109,35,1,Married,"10,04",2022-08-25,P5,Thai Tea,4200,4,16800,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR7690,109,35,1,Married,"10,04",2022-06-08,P5,Thai Tea,4200,4,16800,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR14209,109,35,1,Married,"10,04",2022-07-01,P7,Coffee Candy,9400,3,28200,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR4327,109,35,1,Married,"10,04",2022-10-26,P5,Thai Tea,4200,3,12600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR88643,109,35,1,Married,"10,04",2022-05-24,P10,Cheese Stick,15000,1,15000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR75777,109,35,1,Married,"10,04",2022-04-25,P5,Thai Tea,4200,4,16800,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR78117,109,35,1,Married,"10,04",2022-05-11,P5,Thai Tea,4200,2,8400,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR15294,109,35,1,Married,"10,04",2022-07-15,P9,Yoghurt,10000,1,10000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR28806,109,35,1,Married,"10,04",2022-02-16,P1,Choco Bar,8800,5,44000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR27524,109,35,1,Married,"10,04",2022-12-01,P8,Oat,16000,2,32000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR88303,109,35,1,Married,"10,04",2022-02-12,P8,Oat,16000,1,16000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR74572,109,35,1,Married,"10,04",2022-06-19,P8,Oat,16000,2,32000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR17484,70,30,1,Married,"4,42",2022-08-09,P4,Potato Chip,12000,1,12000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR54309,70,30,1,Married,"4,42",2022-02-02,P2,Ginger Candy ,3200,6,19200,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR55940,70,30,1,Married,"4,42",2022-10-28,P4,Potato Chip,12000,3,36000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR21914,70,30,1,Married,"4,42",2022-06-06,P9,Yoghurt,10000,7,70000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR31932,70,30,1,Married,"4,42",2022-01-07,P9,Yoghurt,10000,4,40000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR79674,70,30,1,Married,"4,42",2022-05-03,P5,Thai Tea,4200,4,16800,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR66903,70,30,1,Married,"4,42",2022-09-14,P3,Crackers,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR1398,70,30,1,Married,"4,42",2022-05-16,P10,Cheese Stick,15000,1,15000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR76153,70,30,1,Married,"4,42",2022-05-29,P8,Oat,16000,2,32000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR72935,70,30,1,Married,"4,42",2022-07-23,P7,Coffee Candy,9400,4,37600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR17932,388,44,1,Married,"16,12",2022-03-10,P5,Thai Tea,4200,2,8400,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR90279,388,44,1,Married,"16,12",2022-11-18,P3,Crackers,7500,5,37500,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR55536,388,44,1,Married,"16,12",2022-06-24,P2,Ginger Candy ,3200,5,16000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR8122,388,44,1,Married,"16,12",2022-12-19,P5,Thai Tea,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR11680,388,44,1,Married,"16,12",2022-04-05,P7,Coffee Candy,9400,4,37600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR10492,388,44,1,Married,"16,12",2022-03-03,P8,Oat,16000,1,16000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR95226,388,44,1,Married,"16,12",2022-02-23,P7,Coffee Candy,9400,3,28200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR44671,388,44,1,Married,"16,12",2022-10-24,P9,Yoghurt,10000,2,20000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR86702,388,44,1,Married,"16,12",2022-07-08,P2,Ginger Candy ,3200,6,19200,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR18138,375,58,0,Married,"8,39",2022-12-25,P3,Crackers,7500,6,45000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR67587,375,58,0,Married,"8,39",2022-11-19,P5,Thai Tea,4200,2,8400,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR63925,375,58,0,Married,"8,39",2022-11-11,P7,Coffee Candy,9400,4,37600,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR55006,375,58,0,Married,"8,39",2022-06-11,P5,Thai Tea,4200,2,8400,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR78673,375,58,0,Married,"8,39",2022-06-14,P4,Potato Chip,12000,2,24000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR7016,375,58,0,Married,"8,39",2022-04-08,P2,Ginger Candy ,3200,5,16000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR50999,375,58,0,Married,"8,39",2022-10-28,P2,Ginger Candy ,3200,7,22400,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR60337,375,58,0,Married,"8,39",2022-03-26,P4,Potato Chip,12000,4,48000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR68685,375,58,0,Married,"8,39",2022-03-28,P5,Thai Tea,4200,3,12600,13,Buana,Buana,General Trade,-1.26916,116.825264
TR39049,375,58,0,Married,"8,39",2022-10-07,P10,Cheese Stick,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR40653,375,58,0,Married,"8,39",2022-11-17,P9,Yoghurt,10000,4,40000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR18727,304,34,0,Single,"8,55",2022-08-09,P6,Cashew,18000,1,18000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR32530,304,34,0,Single,"8,55",2022-04-07,P6,Cashew,18000,1,18000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR66818,304,34,0,Single,"8,55",2022-11-12,P1,Choco Bar,8800,4,35200,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR98880,304,34,0,Single,"8,55",2022-03-23,P6,Cashew,18000,4,72000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR37007,304,34,0,Single,"8,55",2022-05-16,P9,Yoghurt,10000,4,40000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR4823,304,34,0,Single,"8,55",2022-11-07,P7,Coffee Candy,9400,3,28200,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR7366,304,34,0,Single,"8,55",2022-12-30,P4,Potato Chip,12000,3,36000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR67673,304,34,0,Single,"8,55",2022-10-02,P7,Coffee Candy,9400,3,28200,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR60441,304,34,0,Single,"8,55",2022-02-07,P3,Crackers,7500,4,30000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR74289,304,34,0,Single,"8,55",2022-09-07,P8,Oat,16000,3,48000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR60242,304,34,0,Single,"8,55",2022-01-05,P4,Potato Chip,12000,1,12000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR50516,304,34,0,Single,"8,55",2022-01-04,P10,Cheese Stick,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR19112,301,60,0,Married,"8,97",2022-11-02,P6,Cashew,18000,3,54000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR76028,301,60,0,Married,"8,97",2022-01-12,P1,Choco Bar,8800,8,70400,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR63844,301,60,0,Married,"8,97",2022-04-20,P1,Choco Bar,8800,2,17600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR18389,301,60,0,Married,"8,97",2022-08-06,P8,Oat,16000,3,48000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR32858,301,60,0,Married,"8,97",2022-12-18,P6,Cashew,18000,2,36000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR69829,301,60,0,Married,"8,97",2022-03-29,P10,Cheese Stick,15000,3,45000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR12669,301,60,0,Married,"8,97",2022-09-16,P10,Cheese Stick,15000,1,15000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR42208,301,60,0,Married,"8,97",2022-04-26,P10,Cheese Stick,15000,2,30000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR73457,301,60,0,Married,"8,97",2022-12-09,P1,Choco Bar,8800,4,35200,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR18919,301,60,0,Married,"8,97",2022-07-27,P8,Oat,16000,1,16000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR26549,301,60,0,Married,"8,97",2022-06-16,P6,Cashew,18000,4,72000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR19803,301,60,0,Married,"8,97",2022-08-23,P9,Yoghurt,10000,3,30000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR59179,301,60,0,Married,"8,97",2022-03-29,P7,Coffee Candy,9400,3,28200,13,Buana,Buana,General Trade,-1.26916,116.825264
TR86088,301,60,0,Married,"8,97",2022-06-24,P9,Yoghurt,10000,1,10000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR22929,301,60,0,Married,"8,97",2022-11-05,P3,Crackers,7500,5,37500,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR51635,301,60,0,Married,"8,97",2022-12-08,P1,Choco Bar,8800,8,70400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR19309,280,60,1,Married,"9,57",2022-05-10,P5,Thai Tea,4200,3,12600,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR35471,280,60,1,Married,"9,57",2022-11-16,P4,Potato Chip,12000,3,36000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR5054,280,60,1,Married,"9,57",2022-05-03,P3,Crackers,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR50178,280,60,1,Married,"9,57",2022-02-01,P10,Cheese Stick,15000,2,30000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR9022,280,60,1,Married,"9,57",2022-05-01,P8,Oat,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR31424,280,60,1,Married,"9,57",2022-10-28,P4,Potato Chip,12000,1,12000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR25259,280,60,1,Married,"9,57",2022-04-17,P4,Potato Chip,12000,1,12000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR72832,280,60,1,Married,"9,57",2022-03-28,P7,Coffee Candy,9400,3,28200,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR74166,280,60,1,Married,"9,57",2022-05-19,P3,Crackers,7500,1,7500,13,Buana,Buana,General Trade,-1.26916,116.825264
TR46777,280,60,1,Married,"9,57",2022-07-20,P9,Yoghurt,10000,2,20000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR56774,280,60,1,Married,"9,57",2022-03-02,P2,Ginger Candy ,3200,7,22400,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR56985,280,60,1,Married,"9,57",2022-05-08,P5,Thai Tea,4200,2,8400,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR64799,280,60,1,Married,"9,57",2022-04-27,P3,Crackers,7500,6,45000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR28219,280,60,1,Married,"9,57",2022-09-07,P6,Cashew,18000,1,18000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR99925,280,60,1,Married,"9,57",2022-10-25,P10,Cheese Stick,15000,5,75000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR1984,183,27,1,Single,"0,18",2022-01-01,P1,Choco Bar,8800,4,35200,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR34739,183,27,1,Single,"0,18",2022-09-22,P8,Oat,16000,1,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR98786,183,27,1,Single,"0,18",2022-11-24,P3,Crackers,7500,1,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR10446,183,27,1,Single,"0,18",2022-05-17,P7,Coffee Candy,9400,6,56400,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR80016,183,27,1,Single,"0,18",2022-01-24,P3,Crackers,7500,2,15000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR44681,183,27,1,Single,"0,18",2022-09-13,P5,Thai Tea,4200,4,16800,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR30598,183,27,1,Single,"0,18",2022-05-01,P2,Ginger Candy ,3200,5,16000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR22391,183,27,1,Single,"0,18",2022-01-31,P7,Coffee Candy,9400,4,37600,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR39885,183,27,1,Single,"0,18",2022-10-26,P2,Ginger Candy ,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR82094,183,27,1,Single,"0,18",2022-09-15,P3,Crackers,7500,2,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR32490,183,27,1,Single,"0,18",2022-03-26,P10,Cheese Stick,15000,4,60000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR89318,183,27,1,Single,"0,18",2022-07-17,P3,Crackers,7500,1,7500,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR19919,143,25,1,Single,"2,87",2022-07-11,P9,Yoghurt,10000,6,60000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR5219,143,25,1,Single,"2,87",2022-02-11,P8,Oat,16000,2,32000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR6759,143,25,1,Single,"2,87",2022-05-14,P3,Crackers,7500,5,37500,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
